sample_id,code_snippet,label,LoC,NoM,NoP,CC,MND,NoF,CR,NoW,MNW,SCCL,sStC,PBM,FAC,MC,API,DbC,SyncIO,ImgC,AsyncUI,TmrStr
1656,"@override 
Widget build(BuildContext context) { 
final items = [ 
ToolboxItem(ToolboxModule.manageApps, context.l10n.manageApps, 
""assets/icons/ic-manage-apps.png""), 
ToolboxItem(ToolboxModule.manageContacts, context.l10n.manageContacts, 
""assets/icons/ic-manage-contacts.png""), 
]; 

final dividerLineColor = Color(0xffe0e0e0); 
final -IMAGE-SPACE = 15.0; 

return Scaffold( 
body: Focus( 
autofocus: false, 
focusNode: null, 
child: GestureDetector( 
child: Column(children: [ 
Container( 
child: Stack(children: [ 
Align( 
alignment: Alignment.center, 
child: Text(context.l10n.toolbox, 
textAlign: TextAlign.center, 
style: TextStyle( 
color: Color(0xff616161), fontSize: 16.0))), 
]), 
color: Color(0xfff4f4f4), 
height: Constant.HOME-NAVI-BAR-HEIGHT), 
Divider( 
color: dividerLineColor, 
height: 1.0, 
thickness: 1.0, 
), 
Expanded( 
child: GridView.builder( 
gridDelegate: SliverGridDelegateWithMaxCrossAxisExtent( 
maxCrossAxisExtent: 160, 
crossAxisSpacing: -IMAGE-SPACE, 
childAspectRatio: 1.0, 
mainAxisSpacing: -IMAGE-SPACE), 
itemBuilder: (context, index) { 
final item = items[index]; 

return GestureDetector( 
child: Container( 
child: Column( 
crossAxisAlignment: CrossAxisAlignment.center, 
mainAxisAlignment: MainAxisAlignment.center, 
children: [ 
Image.asset( 
item.icon, 
width: 60, 
height: 60, 
), 
Container( 
child: Text( 
item.name, 
style: TextStyle(color: Color(0xff333333)), 
), 
margin: EdgeInsets.only(top: 10), 
) 
], 
), 
), 
onTap: () { 
switch (item.module) { 
case ToolboxModule.manageApps: 
navigatorKey.currentState 
?.pushNamed(ToolboxPageRoute.MANAGE-APPS); 
break; 

case ToolboxModule.manageContacts: 
navigatorKey.currentState 
?.pushNamed(ToolboxPageRoute.MANAGE-CONTACTS); 
break; 
} 
}, 
); 
}, 
itemCount: items.length, 
), 
), 
Divider(color: dividerLineColor, height: 1.0, thickness: 1.0), 
Container( 
child: Align( 
alignment: Alignment.center, 
child: Text("""", 
style: 
TextStyle(color: Color(0xff646464), fontSize: 12))), 
height: 20, 
color: Color(0xfffafafa)), 
Divider(color: dividerLineColor, height: 1.0, thickness: 1.0), 
], mainAxisSize: MainAxisSize.max), 
onTap: () {}, 
), 
onFocusChange: (value) {}, 
onKey: (node, event) { 
return KeyEventResult.ignored; 
}, 
)); 
}",1,98,1,1,5,3,0,0,32,12,5,0,0,0,0,0,0,0,0,0,0
1657,"class CommonUtil { 
static final -KB-BOUND = 1 * 1024; 
static final -MB-BOUND = 1 * 1024 * 1024; 
static final -GB-BOUND = 1 * 1024 * 1024 * 1024; 

static final -ONE-HOUR = 60 * 60 * 1000; 
static final -ONE-MINUTE = 60 * 1000; 
static final -ONE-SECOND = 1000; 

static String convertToReadableSize(int size) { 
if (size < -KB-BOUND) { 
return ""${size} bytes""; 
} 
if (size >= -KB-BOUND && size < -MB-BOUND) { 
return ""${(size / 1024).toStringAsFixed(1)} KB""; 
} 

if (size >= -MB-BOUND && size <= -GB-BOUND) { 
return ""${(size / 1024 / 1024).toStringAsFixed(1)} MB""; 
} 

return ""${(size / 1024 / 1024 / 1024).toStringAsFixed(1)} GB""; 
} 

static String formatTime(int time, String pattern) { 
final df = DateFormat(pattern); 
return df.format(new DateTime.fromMillisecondsSinceEpoch(time)); 
} 

static void showConfirmDialog( 
BuildContext context, 
String content, 
String desc, 
String negativeText, 
String positiveText, 
Function(BuildContext context) onPositiveClick, 
Function(BuildContext context) onNegativeClick) { 
Dialog dialog = ConfirmDialogBuilder() 
.content(content) 
.desc(desc) 
.negativeBtnText(negativeText) 
.positiveBtnText(positiveText) 
.onPositiveClick(onPositiveClick) 
.onNegativeClick(onNegativeClick) 
.build(); 

showDialog( 
context: context, 
builder: (context) { 
return dialog; 
}, 
barrierDismissible: false); 
} 

static void openFilePicker( 
String title, void onSuccess(String dir), void onError(String error)) { 
FilePicker.platform 
.getDirectoryPath(dialogTitle: title, lockParentWindow: true) 
.then((value) { 
if (null == value) { 
onError.call(""Dir is null""); 
} else { 
onSuccess.call(value); 
} 
}).catchError((error) { 
onError.call(error.toString()); 
}); 
} 

static String convertToReadableDuration(BuildContext context, int duration) { 
if (duration >= -ONE-HOUR) { 
int hour = (duration / -ONE-HOUR).truncate(); 

String durStr = context.l10n.placeholderH.replaceFirst(""%s"", ""${hour}""); 

if (duration - hour * -ONE-HOUR > 0) { 
int min = ((duration - hour * -ONE-HOUR) / -ONE-MINUTE).truncate(); 

durStr = context.l10n.placeholderHM 
.replaceFirst(""%s"", ""${hour}"") 
.replaceFirst(""%s"", ""${min}""); 

if (duration - hour * -ONE-HOUR - min * -ONE-MINUTE > 0) { 
int sec = 
((duration - hour * -ONE-HOUR - min * -ONE-MINUTE) / -ONE-SECOND) 
.truncate(); 

durStr = context.l10n.placeholderHMS 
.replaceFirst(""%s"", ""${hour}"") 
.replaceFirst(""%s"", ""${min}"") 
.replaceFirst(""%s"", ""$sec""); 
} 
} 

return durStr; 
} else if (duration < -ONE-HOUR && duration >= -ONE-MINUTE) { 
int min = (duration / -ONE-MINUTE).truncate(); 

String durStr = context.l10n.placeholderM.replaceFirst(""%s"", ""$min""); 

if (duration - min * -ONE-MINUTE > 0) { 
int sec = ((duration - min * -ONE-MINUTE) / -ONE-SECOND).truncate(); 

durStr = context.l10n.placeholderMS 
.replaceFirst(""%s"", ""$min"") 
.replaceFirst(""%s"", ""$sec""); 
} 

return durStr; 
} else { 
int sec = (duration / -ONE-SECOND).truncate(); 

return context.l10n.placeholderS.replaceFirst(""%s"", ""$sec""); 
} 
} 

static Future<String> currentVersion() async { 
String appVersion = Constant.CURRENT-VERSION-NAME; 

try { 
PackageInfo packageInfo = await PackageInfo.fromPlatform(); 
appVersion = packageInfo.version; 
} catch (e) { 
log(""CommonUtil: get the app version failure! error: ${e.toString()}""); 
} 

return appVersion; 
} 

static Future<bool> zipFile(File file, Directory dir) async { 
try { 
final encoder = ZipFileEncoder(); 

final fileName = file.path.split(""/"").last; 
encoder.create(""${dir.path}/$fileName.zip""); 
if (FileSystemEntity.typeSync(file.path) == 
FileSystemEntityType.directory) { 
await encoder.addDirectory(Directory(file.path)); 
} else { 
await encoder.addFile(file); 
} 
encoder.close(); 
return true; 
} catch (e) { 
logger.e(""zipFile: error: ${e.toString()}""); 
return false; 
} 
} 

static String? convertHttpError(Exception ex) { 
if (ex is BusinessError) { 
return ex.message; 
} 

return ex.toString(); 
} 

static bool isValidIP(String ip) { 
final ipRegex = RegExp( 
r""^(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)$""); 
return ipRegex.hasMatch(ip); 
} 

static void downloadAsWebFile( 
{required Uint8List bytes, required String fileName}) { 
} 

static bool isInland(BuildContext context) { 
try { 
final locale = Localizations.localeOf(context); 
return locale.countryCode?.toUpperCase() == ""CN""; 
} catch (e) { 
logger.e(""isInland: error: ${e.toString()}""); 
return true; 
} 
} 
}",1,147,9,7,19,4,6,0,8,1,0,0,0,0,0,0,0,0,0,3,0
1658,"static String convertToReadableSize(int size) { 
if (size < -KB-BOUND) { 
return ""${size} bytes""; 
} 
if (size >= -KB-BOUND && size < -MB-BOUND) { 
return ""${(size / 1024).toStringAsFixed(1)} KB""; 
} 

if (size >= -MB-BOUND && size <= -GB-BOUND) { 
return ""${(size / 1024 / 1024).toStringAsFixed(1)} MB""; 
} 

return ""${(size / 1024 / 1024 / 1024).toStringAsFixed(1)} GB""; 
} 

static String formatTime(int time, String pattern) { 
final df = DateFormat(pattern); 
return df.format(new DateTime.fromMillisecondsSinceEpoch(time)); 
}",0,16,2,2,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1659,"static void showConfirmDialog( 
BuildContext context, 
String content, 
String desc, 
String negativeText, 
String positiveText, 
Function(BuildContext context) onPositiveClick, 
Function(BuildContext context) onNegativeClick) { 
Dialog dialog = ConfirmDialogBuilder() 
.content(content) 
.desc(desc) 
.negativeBtnText(negativeText) 
.positiveBtnText(positiveText) 
.onPositiveClick(onPositiveClick) 
.onNegativeClick(onNegativeClick) 
.build(); 

showDialog( 
context: context, 
builder: (context) { 
return dialog; 
}, 
barrierDismissible: false); 
}",1,23,1,7,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
1660,"static void openFilePicker( 
String title, void onSuccess(String dir), void onError(String error)) { 
FilePicker.platform 
.getDirectoryPath(dialogTitle: title, lockParentWindow: true) 
.then((value) { 
if (null == value) { 
onError.call(""Dir is null""); 
} else { 
onSuccess.call(value); 
} 
}).catchError((error) { 
onError.call(error.toString()); 
}); 
}",0,14,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,"static String convertToReadableDuration(BuildContext context, int duration) { 
if (duration >= -ONE-HOUR) { 
int hour = (duration / -ONE-HOUR).truncate(); 

String durStr = context.l10n.placeholderH.replaceFirst(""%s"", ""${hour}""); 

if (duration - hour * -ONE-HOUR > 0) { 
int min = ((duration - hour * -ONE-HOUR) / -ONE-MINUTE).truncate(); 

durStr = context.l10n.placeholderHM 
.replaceFirst(""%s"", ""${hour}"") 
.replaceFirst(""%s"", ""${min}""); 

if (duration - hour * -ONE-HOUR - min * -ONE-MINUTE > 0) { 
int sec = 
((duration - hour * -ONE-HOUR - min * -ONE-MINUTE) / -ONE-SECOND) 
.truncate(); 

durStr = context.l10n.placeholderHMS 
.replaceFirst(""%s"", ""${hour}"") 
.replaceFirst(""%s"", ""${min}"") 
.replaceFirst(""%s"", ""$sec""); 
} 
} 

return durStr; 
} else if (duration < -ONE-HOUR && duration >= -ONE-MINUTE) { 
int min = (duration / -ONE-MINUTE).truncate(); 

String durStr = context.l10n.placeholderM.replaceFirst(""%s"", ""$min""); 

if (duration - min * -ONE-MINUTE > 0) { 
int sec = ((duration - min * -ONE-MINUTE) / -ONE-SECOND).truncate(); 

durStr = context.l10n.placeholderMS 
.replaceFirst(""%s"", ""$min"") 
.replaceFirst(""%s"", ""$sec""); 
} 

return durStr; 
} else { 
int sec = (duration / -ONE-SECOND).truncate(); 

return context.l10n.placeholderS.replaceFirst(""%s"", ""$sec""); 
} 
}",0,35,1,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,"static Future<String> currentVersion() async { 
String appVersion = Constant.CURRENT-VERSION-NAME; 

try { 
PackageInfo packageInfo = await PackageInfo.fromPlatform(); 
appVersion = packageInfo.version; 
} catch (e) { 
log(""CommonUtil: get the app version failure! error: ${e.toString()}""); 
} 

return appVersion; 
}",1,10,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1663,"static Future<bool> zipFile(File file, Directory dir) async { 
try { 
final encoder = ZipFileEncoder(); 

final fileName = file.path.split(""/"").last; 
encoder.create(""${dir.path}/$fileName.zip""); 
if (FileSystemEntity.typeSync(file.path) == 
FileSystemEntityType.directory) { 
await encoder.addDirectory(Directory(file.path)); 
} else { 
await encoder.addFile(file); 
} 
encoder.close(); 
return true; 
} catch (e) { 
logger.e(""zipFile: error: ${e.toString()}""); 
return false; 
} 
}",1,18,0,0,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0
1664,"static String? convertHttpError(Exception ex) { 
if (ex is BusinessError) { 
return ex.message; 
} 

return ex.toString(); 
}",0,6,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,"static bool isValidIP(String ip) { 
final ipRegex = RegExp( 
r""^(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)$""); 
return ipRegex.hasMatch(ip); 
}",0,5,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1666,"static void downloadAsWebFile( 
{required Uint8List bytes, required String fileName}) { 
}",1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,"static bool isInland(BuildContext context) { 
try { 
final locale = Localizations.localeOf(context); 
return locale.countryCode?.toUpperCase() == ""CN""; 
} catch (e) { 
logger.e(""isInland: error: ${e.toString()}""); 
return true; 
} 
}",0,9,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,"class CommonUtil { 
static final -KB-BOUND = 1 * 1024; 
static final -MB-BOUND = 1 * 1024 * 1024; 
static final -GB-BOUND = 1 * 1024 * 1024 * 1024; 

static final -ONE-HOUR = 60 * 60 * 1000; 
static final -ONE-MINUTE = 60 * 1000; 
static final -ONE-SECOND = 1000; 

static String convertToReadableSize(int size) { 
if (size < -KB-BOUND) { 
return ""${size} bytes""; 
} 
if (size >= -KB-BOUND && size < -MB-BOUND) { 
return ""${(size / 1024).toStringAsFixed(1)} KB""; 
} 

if (size >= -MB-BOUND && size <= -GB-BOUND) { 
return ""${(size / 1024 / 1024).toStringAsFixed(1)} MB""; 
} 

return ""${(size / 1024 / 1024 / 1024).toStringAsFixed(1)} GB""; 
} 

static String formatTime(int time, String pattern) { 
final df = DateFormat(pattern); 
return df.format(new DateTime.fromMillisecondsSinceEpoch(time)); 
} 

static void showConfirmDialog( 
BuildContext context, 
String content, 
String desc, 
String negativeText, 
String positiveText, 
Function(BuildContext context) onPositiveClick, 
Function(BuildContext context) onNegativeClick) { 
Dialog dialog = ConfirmDialogBuilder() 
.content(content) 
.desc(desc) 
.negativeBtnText(negativeText) 
.positiveBtnText(positiveText) 
.onPositiveClick(onPositiveClick) 
.onNegativeClick(onNegativeClick) 
.build(); 

showDialog( 
context: context, 
builder: (context) { 
return dialog; 
}, 
barrierDismissible: false); 
} 

static void openFilePicker( 
String title, void onSuccess(String dir), void onError(String error)) { 
FilePicker.platform 
.getDirectoryPath(dialogTitle: title, lockParentWindow: true) 
.then((value) { 
if (null == value) { 
onError.call(""Dir is null""); 
} else { 
onSuccess.call(value); 
} 
}).catchError((error) { 
onError.call(error.toString()); 
}); 
} 

static String convertToReadableDuration(BuildContext context, int duration) { 
if (duration >= -ONE-HOUR) { 
int hour = (duration / -ONE-HOUR).truncate(); 

String durStr = context.l10n.placeholderH.replaceFirst(""%s"", ""${hour}""); 

if (duration - hour * -ONE-HOUR > 0) { 
int min = ((duration - hour * -ONE-HOUR) / -ONE-MINUTE).truncate(); 

durStr = context.l10n.placeholderHM 
.replaceFirst(""%s"", ""${hour}"") 
.replaceFirst(""%s"", ""${min}""); 

if (duration - hour * -ONE-HOUR - min * -ONE-MINUTE > 0) { 
int sec = 
((duration - hour * -ONE-HOUR - min * -ONE-MINUTE) / -ONE-SECOND) 
.truncate(); 

durStr = context.l10n.placeholderHMS 
.replaceFirst(""%s"", ""${hour}"") 
.replaceFirst(""%s"", ""${min}"") 
.replaceFirst(""%s"", ""$sec""); 
} 
} 

return durStr; 
} else if (duration < -ONE-HOUR && duration >= -ONE-MINUTE) { 
int min = (duration / -ONE-MINUTE).truncate(); 

String durStr = context.l10n.placeholderM.replaceFirst(""%s"", ""$min""); 

if (duration - min * -ONE-MINUTE > 0) { 
int sec = ((duration - min * -ONE-MINUTE) / -ONE-SECOND).truncate(); 

durStr = context.l10n.placeholderMS 
.replaceFirst(""%s"", ""$min"") 
.replaceFirst(""%s"", ""$sec""); 
} 

return durStr; 
} else { 
int sec = (duration / -ONE-SECOND).truncate(); 

return context.l10n.placeholderS.replaceFirst(""%s"", ""$sec""); 
} 
} 

static Future<String> currentVersion() async { 
String appVersion = Constant.CURRENT-VERSION-NAME; 

try { 
PackageInfo packageInfo = await PackageInfo.fromPlatform(); 
appVersion = packageInfo.version; 
} catch (e) { 
log(""CommonUtil: get the app version failure! error: ${e.toString()}""); 
} 

return appVersion; 
} 

static Future<bool> zipFile(File file, Directory dir) async { 
try { 
final encoder = ZipFileEncoder(); 

final fileName = file.path.split(""/"").last; 
encoder.create(""${dir.path}/$fileName.zip""); 
if (FileSystemEntity.typeSync(file.path) == 
FileSystemEntityType.directory) { 
await encoder.addDirectory(Directory(file.path)); 
} else { 
await encoder.addFile(file); 
} 
encoder.close(); 
return true; 
} catch (e) { 
logger.e(""zipFile: error: ${e.toString()}""); 
return false; 
} 
} 

static String? convertHttpError(Exception ex) { 
if (ex is BusinessError) { 
return ex.message; 
} 

return ex.toString(); 
} 

static bool isValidIP(String ip) { 
final ipRegex = RegExp( 
r""^(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)$""); 
return ipRegex.hasMatch(ip); 
} 

static void downloadAsWebFile( 
{required Uint8List bytes, required String fileName}) { 
final blob = html.Blob([bytes], 'application/octet-stream'); 
final url = html.Url.createObjectUrlFromBlob(blob); 
final anchor = html.document.createElement('a') as html.AnchorElement 
..href = url 
..style.display = 'none' 
..download = fileName; 
html.document.body!.children.add(anchor); 

anchor.click(); 

html.document.body!.children.remove(anchor); 
html.Url.revokeObjectUrl(url); 
} 

static bool isInland(BuildContext context) { 
try { 
final locale = Localizations.localeOf(context); 
return locale.countryCode?.toUpperCase() == ""CN""; 
} catch (e) { 
logger.e(""isInland: error: ${e.toString()}""); 
return true; 
} 
} 
}",1,157,9,7,19,4,6,0,9,1,0,0,0,0,2,0,0,0,0,3,0
1669,"static String convertToReadableSize(int size) { 
if (size < -KB-BOUND) { 
return ""${size} bytes""; 
} 
if (size >= -KB-BOUND && size < -MB-BOUND) { 
return ""${(size / 1024).toStringAsFixed(1)} KB""; 
} 

if (size >= -MB-BOUND && size <= -GB-BOUND) { 
return ""${(size / 1024 / 1024).toStringAsFixed(1)} MB""; 
} 

return ""${(size / 1024 / 1024 / 1024).toStringAsFixed(1)} GB""; 
} 

static String formatTime(int time, String pattern) { 
final df = DateFormat(pattern); 
return df.format(new DateTime.fromMillisecondsSinceEpoch(time)); 
}",0,16,2,2,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1670,"static String formatTime(int time, String pattern) { 
final df = DateFormat(pattern); 
return df.format(new DateTime.fromMillisecondsSinceEpoch(time)); 
}",0,4,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1671,"static void showConfirmDialog( 
BuildContext context, 
String content, 
String desc, 
String negativeText, 
String positiveText, 
Function(BuildContext context) onPositiveClick, 
Function(BuildContext context) onNegativeClick) { 
Dialog dialog = ConfirmDialogBuilder() 
.content(content) 
.desc(desc) 
.negativeBtnText(negativeText) 
.positiveBtnText(positiveText) 
.onPositiveClick(onPositiveClick) 
.onNegativeClick(onNegativeClick) 
.build(); 

showDialog( 
context: context, 
builder: (context) { 
return dialog; 
}, 
barrierDismissible: false); 
}",1,23,1,7,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
1672,"static void openFilePicker( 
String title, void onSuccess(String dir), void onError(String error)) { 
FilePicker.platform 
.getDirectoryPath(dialogTitle: title, lockParentWindow: true) 
.then((value) { 
if (null == value) { 
onError.call(""Dir is null""); 
} else { 
onSuccess.call(value); 
} 
}).catchError((error) { 
onError.call(error.toString()); 
}); 
}",0,14,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,"static String convertToReadableDuration(BuildContext context, int duration) { 
if (duration >= -ONE-HOUR) { 
int hour = (duration / -ONE-HOUR).truncate(); 

String durStr = context.l10n.placeholderH.replaceFirst(""%s"", ""${hour}""); 

if (duration - hour * -ONE-HOUR > 0) { 
int min = ((duration - hour * -ONE-HOUR) / -ONE-MINUTE).truncate(); 

durStr = context.l10n.placeholderHM 
.replaceFirst(""%s"", ""${hour}"") 
.replaceFirst(""%s"", ""${min}""); 

if (duration - hour * -ONE-HOUR - min * -ONE-MINUTE > 0) { 
int sec = 
((duration - hour * -ONE-HOUR - min * -ONE-MINUTE) / -ONE-SECOND) 
.truncate(); 

durStr = context.l10n.placeholderHMS 
.replaceFirst(""%s"", ""${hour}"") 
.replaceFirst(""%s"", ""${min}"") 
.replaceFirst(""%s"", ""$sec""); 
} 
} 

return durStr; 
} else if (duration < -ONE-HOUR && duration >= -ONE-MINUTE) { 
int min = (duration / -ONE-MINUTE).truncate(); 

String durStr = context.l10n.placeholderM.replaceFirst(""%s"", ""$min""); 

if (duration - min * -ONE-MINUTE > 0) { 
int sec = ((duration - min * -ONE-MINUTE) / -ONE-SECOND).truncate(); 

durStr = context.l10n.placeholderMS 
.replaceFirst(""%s"", ""$min"") 
.replaceFirst(""%s"", ""$sec""); 
} 

return durStr; 
} else { 
int sec = (duration / -ONE-SECOND).truncate(); 

return context.l10n.placeholderS.replaceFirst(""%s"", ""$sec""); 
} 
}",0,35,1,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
